,연면적,지상층수,경도,위도
0,3593.0,25.0,127.06785498861788,37.60122798437439
0,11843.0,23.0,127.06464081591074,37.60525563887836
0,7786.0,25.0,127.06873732726974,37.600520242504366
0,3893.0,25.0,127.06866235403594,37.60078020360471
0,11154.0,25.0,127.06957657217028,37.602723721764704
0,8307.0,23.0,127.0707569115379,37.60229064987883
0,10631.0,25.0,127.06982797278972,37.60323057488716
0,13442.0,25.0,127.06999178549255,37.6008086744546
0,3893.0,25.0,127.06820358751898,37.60124626231151
0,9894.0,23.0,127.06355563843765,37.60430916658834
0,9235.0,23.0,127.0643154006515,37.60477451268418
0,9887.0,23.0,127.06618691973556,37.60503855149832
0,6293.0,22.0,127.0653043060753,37.60476314983063
0,7033.0,23.0,127.06521187165743,37.60425513698791
0,5776.0,21.0,127.06402589302074,37.60434084907492
0,8525.0,23.0,127.06579812162654,37.603703603875786
0,11154.0,25.0,127.06933482135408,37.602201154742424
0,15089.0,25.0,127.06972885048398,37.60118768722512
0,46265.0,24.0,126.90229361994992,37.48617763753207
0,8744.0,21.0,127.07047462206292,37.600969339254725
0,24522.0,25.0,127.07057277388459,37.601666811679074
0,11834.0,23.0,127.0457786679908,37.585781491646976
0,6528.0,23.0,126.88946986959796,37.48877814180743
0,51496.0,22.0,127.0321639220132,37.490052362621135
0,29819.0,24.0,127.03241772552671,37.57853409615666
0,29066.0,24.0,126.94828937014391,37.541810325407745
0,13833.0,26.0,127.01691678862508,37.60807201795999
0,23799.0,25.0,126.95143459030407,37.54667782348715
0,10670.0,25.0,127.03583242848113,37.58013922723671
0,39119.0,22.0,127.03277974437667,37.58340752429352
0,9561.0,24.0,127.03886815273813,37.588276492256796
0,7422.0,23.0,127.03561393427385,37.58049281998427
0,7342.0,23.0,127.03543657205967,37.5799082260393
0,4380.0,21.0,127.03921847154338,37.588425653909404
0,10891.0,24.0,127.03885119312154,37.58894245031807
0,6784.0,24.0,127.03852799428812,37.58856965375689
0,9959.0,25.0,127.03980749775053,37.58975130159749
0,9967.0,22.0,127.03172463739968,37.5831787630743
0,11625.0,22.0,127.03111601892448,37.58355539829041
0,13083.0,22.0,127.03242127641516,37.58302875022126
0,4184.0,21.0,127.03879351456229,37.58793878207856
0,10411.0,21.0,127.03406967708825,37.58233239305257
0,10197.0,23.0,127.0314490451634,37.583882344443886
0,14876.0,24.0,127.0382865741689,37.587816303037805
0,13673.0,23.0,127.03949133638952,37.58893377503576
0,11676.0,23.0,127.03926016912823,37.58958547793653
0,196561.0,44.0,127.02691262406165,37.49663293292238
0,14276.0,23.0,127.06773358277147,37.59552290069177
0,20198.0,25.0,127.06831605131825,37.598610274109824
0,19795.0,22.0,127.0597183427474,37.57578648873479
0,16885.0,25.0,127.05939298909767,37.57709530821358
0,13078.0,23.0,127.06108627046892,37.575390948335716
0,6873.0,22.0,127.06071922516546,37.593311083161076
0,20198.0,25.0,127.06865864827525,37.59912059111593
0,7580.0,25.0,127.0687430576473,37.58345916950947
0,7581.0,25.0,127.06860118826992,37.58374573293912
0,8865.0,25.0,127.06946321563326,37.58365340562888
0,6686.0,21.0,127.06946094255704,37.58333894779009
0,16134.0,25.0,127.07030395113382,37.58343479881377
0,17744.0,25.0,127.07079507784873,37.582674847469136
0,7699.0,24.0,127.06866854012458,37.59145971258098
0,8603.0,21.0,127.06857123940394,37.59051912361035
0,5267.0,24.0,127.06795793453509,37.59118475137567
0,8257.0,25.0,127.06868877309886,37.59097571654506
0,16514.0,25.0,127.07116693790704,37.58327253760845
0,8858.0,22.0,127.05519980679291,37.581887855795756
0,5873.0,22.0,127.05492542689325,37.5822210429021
0,7190.0,25.0,127.0600772743277,37.576907345990925
0,14985.0,25.0,127.0604619050137,37.57724334429658
0,14582.0,25.0,127.06134591312528,37.57735122145944
0,7190.0,25.0,127.06095050586269,37.57701468007945
0,6898.0,24.0,127.06108086682845,37.57629781836956
0,5946.0,22.0,127.06913726410836,37.599401446165835
0,9949.0,25.0,127.06839418396098,37.5996874864115
0,4823.0,22.0,127.06938159332091,37.5876328378513
0,6113.0,22.0,127.06855330758995,37.5878432911
0,8572.0,22.0,127.05970789098718,37.59361250806446
0,7343.0,21.0,127.06101494107631,37.59378526318655
0,5077.0,22.0,127.05912924798062,37.593480472532825
0,13898.0,24.0,127.07159431724881,37.58238844539128
0,13945.0,24.0,127.07191561629102,37.583239803159366
0,12783.0,24.0,127.0594469187138,37.57632610807739
0,18996.0,24.0,127.0615827141614,37.576666156367175
0,20004.0,25.0,127.06048923218783,37.57653347707056
0,10666.0,21.0,127.06011267557147,37.59326975540485
0,8414.0,23.0,127.06435090914273,37.59129872934841
0,7950.0,21.0,127.06043444413002,37.59371243948359
0,4852.0,23.0,127.06840508049919,37.58739619498006
0,6515.0,23.0,127.06129848778487,37.59351534895854
0,19967.0,23.0,127.06755544295478,37.59619521837647
0,4991.0,25.0,127.06515195675324,37.59162837796016
0,7519.0,25.0,127.06895340968305,37.583191111441
0,9365.0,25.0,127.069167226606,37.58388210916325
0,4633.0,22.0,127.06953176141332,37.587419326237175
0,3487.0,23.0,127.06928305368997,37.58728613092873
0,12996.0,23.0,127.04643415636251,37.586094415701325
0,177793.0,9.0,127.04820238806609,37.58055310607696
0,8849.0,22.0,127.04578661167714,37.58654556803388
0,4408.0,22.0,127.04627794115922,37.586600497543614
0,10769.0,26.0,127.07860317232048,37.51309003843359
0,75567.0,35.0,126.91851369307543,37.52138232300281
0,5205721.0,6.0,127.04933246865254,37.67761421741646
0,76502.0,22.0,126.97037754134298,37.563573961848554
0,6706.0,25.0,127.0756272036457,37.575524224527136
0,7054.0,24.0,127.07618223812636,37.576503852021695
0,8587.0,25.0,127.07627038902523,37.575823770963574
0,6429.0,24.0,127.07567321175655,37.57647911202413
0,9605.0,24.0,127.04532703073752,37.57264526959379
0,8576.0,24.0,127.04546822374725,37.57185358485633
0,7194.0,21.0,127.07626868822848,37.575487638277174
0,7415.0,25.0,127.07622491614312,37.57616854204489
0,17625.0,21.0,127.04570713201883,37.574508718792366
0,6841.0,23.0,127.07449508418254,37.57568518907401
0,9454.0,25.0,127.07457227144025,37.576337198584945
0,16839.0,24.0,127.07467114875455,37.58147474031794
0,14136.0,26.0,127.0739884022067,37.581562012153896
0,19258.0,26.0,127.07418643322511,37.58206827988316
0,10030.0,25.0,127.07483311564349,37.57600871007848
0,13499.0,23.0,127.06037280834876,37.56885346217229
0,15171.0,23.0,127.0604482196445,37.56993995720394
0,15496.0,23.0,127.06217036615725,37.569631033037204
0,8348.0,22.0,127.06545097532882,37.57367511751451
0,12835.0,23.0,127.06117814967726,37.56973868599934
0,13984.0,23.0,126.89736926470395,37.516706793490556
0,15425.0,22.0,127.06216779296165,37.56905154608161
0,7236.0,25.0,127.06019156192511,37.5743481705412
0,7204.0,25.0,127.05902620906554,37.57475095528851
0,12014.0,25.0,127.0584657658414,37.574476501330466
0,8585.0,22.0,127.05397767828961,37.573306933143016
0,8894.0,22.0,127.06544363090977,37.573253119362256
0,11834.0,21.0,127.06116000930281,37.56923202799458
0,8687.0,21.0,127.06165262419646,37.56989802585697
0,5278.0,21.0,127.05354254832791,37.57322709118667
0,4631.0,23.0,127.06043988460667,37.57396997213299
0,7204.0,25.0,127.0592369965501,37.57420597998404
0,16540.0,23.0,127.05998767158293,37.569829205719905
0,9113.0,22.0,127.05301314722604,37.57369314797355
0,9644.0,21.0,127.05307746719771,37.57326283497012
0,8838.0,23.0,127.0603326335899,37.56951705338737
0,8417.0,22.0,127.06054093464239,37.56923279939305
0,37471.0,21.0,127.06883995715428,37.56852995372456
0,3295.0,21.0,127.04512173264276,37.572399784409434
0,168050.0,32.0,126.98524972059845,37.56737107015631
0,9701.0,24.0,127.044902655678,37.57214399054586
0,3295.0,21.0,127.04569550881473,37.57208973018697
0,9857.0,24.0,127.04623724455732,37.5727919693944
0,6443.0,21.0,127.0457158932379,37.57300073368198
0,7935.0,21.0,127.04588130657424,37.572343672493005
0,9571.0,25.0,127.03567594371843,37.5734171499859
0,7899.0,25.0,127.03652343703409,37.573451755230174
0,139958.0,35.0,126.93180290617003,37.5202189665028
0,70372.0,24.0,127.09490252710457,37.53992650973227
0,10644.0,22.0,127.04545460852127,37.607129724067335
0,160109.0,9.0,126.91789331239956,37.63749613507846
0,9734.0,22.0,127.06951555331719,37.59980256878359
0,14134.0,23.0,127.07230396509397,37.58264040102373
0,9609.0,25.0,127.0683035753452,37.60004814553098
0,5727.0,23.0,127.0747982365707,37.56972146815195
0,7414.0,24.0,127.07469069243255,37.573198793956756
0,16358.0,26.0,127.07461714170908,37.57037208783554
0,9037.0,21.0,127.07281976930004,37.56506338648409
0,8214.0,22.0,127.07279371147922,37.56614443464367
0,7995.0,21.0,127.0730713256528,37.56565699744473
0,9995.0,25.0,127.07332911646449,37.56888312115553
0,9541.0,26.0,127.07411529564085,37.56845084266856
0,4626.0,23.0,127.07419951017266,37.57321501450762
0,4447.0,23.0,127.07429510036827,37.574613765224925
0,11176.0,22.0,127.0462562333477,37.574889587164165
0,29624.0,22.0,127.04566521093696,37.575181061101375
0,8773.0,24.0,127.07517934551076,37.57648601444439
0,8560.0,23.0,127.0751482241632,37.57553893670527
0,7236.0,25.0,127.06010862929213,37.57493647793792
0,7271.0,22.0,127.07451779630016,37.57489351969774
0,10241.0,26.0,127.07528432246643,37.56920176149839
0,10578.0,27.0,127.07570768850398,37.56993933692694
0,9475.0,24.0,127.07627440646064,37.57383089609642
0,9259.0,30.0,127.08555141669123,37.51384897065331
0,15884.0,26.0,127.07541929839913,37.57027340920163
0,12178.0,23.0,127.07626270540948,37.573133261812536
0,10099.0,26.0,127.07546205500353,37.57456209622242
0,4045.0,21.0,127.07568491463078,37.57296333142142
0,10056.0,25.0,127.07577247217213,37.57424715844366
0,9655.0,24.0,127.07533653371061,37.57316552522811
0,10056.0,25.0,127.07572948445122,37.57359013373537
0,10775.0,27.0,127.07485599661103,37.5685224089077
0,9256.0,22.0,127.07204017121022,37.56643489991102
0,9655.0,24.0,127.07448262086882,37.57430413849585
0,11480.0,27.0,127.07460085389359,37.57085874715844
0,16623.0,27.0,127.07471553237274,37.56902055374592
0,4246.0,22.0,127.07495015071201,37.57299408773113
0,9475.0,24.0,127.07478092598515,37.57389079365513
0,10099.0,26.0,127.07482926030137,37.57458983441204
0,15896.0,27.0,127.07346556320371,37.568357515035345
0,6633.0,21.0,127.07276953870452,37.56747964388361
0,9037.0,21.0,127.07336219004156,37.56623467725809
0,10631.0,25.0,127.07368507259463,37.56951378880646
0,14721.0,24.0,127.07386842446743,37.569059154973885
0,9409.0,25.0,127.07403632482891,37.5701439292775
0,12814.0,21.0,127.0742342546886,37.56969285481749
0,4447.0,23.0,127.07424717198414,37.57391413728496
0,7530.0,21.0,127.07649340053166,37.574749075844586
0,6941.0,21.0,127.07581347550475,37.57481582402476
0,6109.0,24.0,127.07621076006441,37.57451619432325
0,8669.0,25.0,127.07539451161996,37.57386279499862
0,14565.0,24.0,127.07586325267945,37.57100146529447
0,10930.0,28.0,127.07614683501764,37.57065475054432
0,11123.0,22.0,127.07512907042207,37.571061950664216
0,14365.0,23.0,127.05478137748264,37.56580761668396
0,58884.0,29.0,126.923613320482,37.49259405164112
0,12315.0,22.0,127.07376959811363,37.60973627106637
0,9613.0,23.0,127.07322168301037,37.60981280501644
0,10605.0,24.0,127.07373327976771,37.61045033084612
0,10586.0,23.0,127.07355453233022,37.611193909345694
0,9425.0,23.0,127.07322549590234,37.61060832892984
0,10449.0,25.0,127.09552156189646,37.60123089014687
0,41093.0,25.0,127.0947515433487,37.605611421407836
0,4334.0,23.0,127.09502913941225,37.60115110347017
0,6338.0,23.0,127.0939409660134,37.60122046864645
0,9594.0,22.0,127.09371981233946,37.60451554485758
0,10449.0,25.0,127.09363629418017,37.600943419195275
0,11545.0,22.0,127.09441698928637,37.60213681530759
0,17926.0,25.0,127.09438489025871,37.60490939684064
0,288322.0,32.0,127.00448863504887,37.50450523646172
0,15785.0,25.0,127.09434082153756,37.60449131402887
0,12609.0,23.0,127.07713755728987,37.61682468601537
0,8833.0,22.0,127.07759756535823,37.61708308528966
0,46083.0,35.0,127.07789084373849,37.614866173853734
0,4440.0,22.0,127.0924884539116,37.60365791053663
0,11503.0,27.0,127.09247831681323,37.60331281260082
0,5075.0,24.0,127.09201110528505,37.60335141973439
0,4911.0,22.0,127.09259319656498,37.602971204384424
0,10707.0,25.0,127.09057687282912,37.602436002688584
0,10314.0,26.0,127.09097980800708,37.60229105742142
0,8362.0,25.0,127.09185866697561,37.601395731854105
0,10449.0,25.0,127.0925650219332,37.60079677304095
0,9050.0,25.0,127.09222800734159,37.60110392562313
0,9645.0,23.0,127.09203009944426,37.60072204663736
0,4926.0,23.0,127.09155291099762,37.602816345650574
0,11323.0,25.0,127.10116986802345,37.60467500820198
0,8622.0,24.0,127.10120934899818,37.60578130772232
0,11937.0,24.0,127.10117560952796,37.60523604733279
0,5112.0,24.0,127.1003645196896,37.605377131263715
0,11855.0,24.0,127.10023850366376,37.6030342669396
0,7816.0,24.0,127.10157991440589,37.60546200557235
0,4417.0,22.0,127.10010057781759,37.60521638955798
0,9764.0,24.0,127.10017527422339,37.60567769859026
0,19270.0,22.0,127.0963221880865,37.60050330004833
0,42420.0,23.0,127.0964681411996,37.60844878036283
0,8720.0,21.0,127.09663358571679,37.60642681634419
0,38200.0,21.0,127.09598439611457,37.60792102376858
0,27592.0,21.0,127.09645103333986,37.607075595268014
0,39898.0,25.0,127.09568990580415,37.60832674521308
0,44817.0,26.0,127.09641160560281,37.60940113206832
0,15459.0,23.0,127.09613781777607,37.60654757528677
0,8048.0,25.0,127.09583873507212,37.601884149231196
0,8048.0,25.0,127.09577928779554,37.60154144918809
0,36769.0,26.0,127.09610707830701,37.60899303910344
0,7823.0,25.0,127.0961049163222,37.60131907907266
0,10449.0,25.0,127.09309789907101,37.60087042918151
0,24624.0,22.0,127.09342915860424,37.60207580134052
0,9851.0,33.0,127.09013961367586,37.51606849164471
0,21710.0,25.0,127.0936039384507,37.603875467885345
0,11151.0,26.0,127.09302902284198,37.60289973329393
0,5312110.0,12.0,127.08879921483911,37.61729254505934
0,8767.0,22.0,127.09525054425096,37.60403442005821
0,20642.0,22.0,127.10112510351125,37.603475310299146
0,43503.0,27.0,127.09454856881028,37.59778823184511
0,43885.0,28.0,126.96922304809078,37.536327654176674
0,17622.0,23.0,127.1163066780801,37.49764976142002
0,9319.0,25.0,127.08111454687354,37.57796588236643
0,17820.0,22.0,127.07948085244331,37.575585173510966
0,14958.0,25.0,127.08131529806252,37.59721441520027
0,15372.0,25.0,127.08223413310456,37.59744526067469
0,16604.0,26.0,127.08279217593932,37.59770194058625
0,20646.0,27.0,127.08280059538042,37.59722358688913
0,44586.0,26.0,127.08247552784711,37.596688557545065
0,9319.0,23.0,127.08196817756743,37.578590756986536
0,21616.0,25.0,127.08361875342277,37.580775722711195
0,16849.0,25.0,127.09099409062547,37.59682352312857
0,43591.0,25.0,127.09111966317649,37.59738910165296
0,37554.0,28.0,127.09336545773638,37.597229140342485
0,5193.0,25.0,127.08937481012197,37.59960644900855
0,9297.0,25.0,127.08895780919408,37.599633066074446
0,6918.0,25.0,127.08814116188232,37.59921121263432
0,6846.0,25.0,127.08829623884355,37.598879110178956
0,7682.0,21.0,127.08256391272697,37.579111182286
0,9988.0,22.0,127.08070447964522,37.57759482064521
0,11328.0,25.0,127.08131297792758,37.578331971945104
0,17622.0,25.0,127.07952682026077,37.575252028475745
0,44586.0,26.0,127.08155498138044,37.59649846873882
0,6935.0,26.0,127.08074687014704,37.597264887024814
0,49453.0,27.0,127.08090132852769,37.59669663339443
0,40710.0,27.0,127.08193859447339,37.59687154949141
0,14644.0,25.0,127.0828412710014,37.579597699207355
0,10041.0,25.0,127.08212655360299,37.57894931222608
0,12253.0,25.0,127.0915995904715,37.596949430286294
0,10007.0,25.0,127.08873634186965,37.599189176305906
0,16961.0,22.0,127.10849442895805,37.59993172106828
0,10698.0,24.0,127.10014779408681,37.60349264200921
0,4327.0,22.0,127.09995485854122,37.60598330664406
0,31807.0,24.0,126.90199368821851,37.51797139431794
0,8719.0,29.0,127.08627737079105,37.619122806752024
0,1471845.0,9.0,126.8411610814712,37.495572933924905
0,19863.0,22.0,127.07957120787025,37.57489425348748
0,13776.0,24.0,127.07976775381097,37.573557832755526
0,9198.0,21.0,127.1078207921019,37.599783432488515
0,4817.0,23.0,127.10220049164809,37.59688076739326
0,32854.0,21.0,127.02792508452697,37.493965385846494
0,12148.0,21.0,127.04635094535053,37.621434029765986
0,5613.0,21.0,127.04626141699593,37.608031959451225
0,9769.0,24.0,127.03567251747816,37.60455811236822
0,9572.0,23.0,127.03599628400262,37.60415942025523
0,26466.0,27.0,127.03616958654457,37.60122545018657
0,33020.0,27.0,127.03707022873485,37.60060015918656
0,18559.0,24.0,127.03524632092399,37.60482387532659
0,20912.0,24.0,127.03469303180164,37.60428840265075
0,21847.0,27.0,127.03646284403253,37.60184361858583
0,25099.0,27.0,127.03778578583582,37.601497284948984
0,16102.0,27.0,127.03706740458634,37.60131809574136
0,9978.0,23.0,127.03531547008443,37.60414379838419
0,15821.0,23.0,127.0445620421075,37.60720858442346
0,5609.0,21.0,127.04536360664852,37.60774191750459
0,8632.0,23.0,127.02619814071417,37.602706418258244
0,38457.0,24.0,127.03039750456782,37.60652536001151
0,10801.0,27.0,127.03797734707626,37.6008395877732
0,8846.0,23.0,127.04447410384257,37.608331138617096
0,11630.0,23.0,127.04506869194951,37.60737042562676
0,9178.0,21.0,127.02649998241976,37.601985155403824
0,9737.0,21.0,127.02702666652746,37.60240054045454
0,5658.0,21.0,127.03878607565822,37.60132336990603
0,4445.0,22.0,127.02529567876498,37.609923562641015
0,8169.0,22.0,127.02591566407801,37.602291792630716
0,9975.0,25.0,127.06889336243748,37.613204140580415
0,9975.0,25.0,127.06813850365928,37.61259558700099
0,6258.0,23.0,127.0679914847556,37.613575128942564
0,5466.0,21.0,127.06771812833276,37.613932580600135
0,7183.0,23.0,127.06880850657598,37.61167236339697
0,7191.0,23.0,127.06811969713064,37.61225926334771
0,6587.0,21.0,127.06900406860922,37.613764658269766
0,9975.0,25.0,127.06978381715845,37.611776826327464
0,7482.0,25.0,127.06991229025574,37.6126088141616
0,9975.0,25.0,127.06923667870649,37.6113465385051
0,7482.0,25.0,127.06950578315417,37.61341361130453
0,9179.0,23.0,127.06797342677217,37.61294643841279
0,9975.0,25.0,127.06987961749556,37.612202990474856
0,8781.0,21.0,127.0698733426761,37.61133884660333
0,9179.0,23.0,127.06844596124773,37.613338661957435
0,7780.0,25.0,127.06935821256171,37.61211062157126
0,7790.0,25.0,127.06880988676848,37.612232788785676
0,7790.0,25.0,127.06928635889554,37.61174429495395
0,9543.0,25.0,127.06877814265272,37.61269396071987
0,7790.0,25.0,127.06971363329782,37.61306053695001
0,9179.0,23.0,127.06743599687637,37.61307038562425
0,6378.0,23.0,127.06835119572274,37.61369982557505
0,7790.0,25.0,127.06940624504647,37.612708646498874
0,7790.0,25.0,127.06840936778204,37.61203224580445
0,8996.0,21.0,127.04162439383975,37.598722447525205
0,7347.0,23.0,127.0426479651896,37.59934692413324
0,7191.0,23.0,127.04194867482282,37.59844348381842
0,7191.0,23.0,127.04236724332203,37.59961639619783
0,8256.0,21.0,127.04742821783336,37.62041004843662
0,165707.0,6.0,127.09817862617368,37.51105201425128
0,12867.0,24.0,127.0390456827896,37.59848839781741
0,5742.0,21.0,127.042586998289,37.6000250751018
0,16935.0,21.0,127.0377954438213,37.60013999777213
0,8586.0,25.0,126.88948365736466,37.48901831322767
0,13944.0,25.0,126.88840708446148,37.48908716354158
0,6328.0,25.0,126.88918189481794,37.48962596121351
0,7354.0,26.0,127.01830308282844,37.60713983104986
0,11218.0,25.0,127.01742747988445,37.60714898386881
0,11216.0,26.0,127.01792026786418,37.60745130161206
0,14709.0,25.0,126.88954876798637,37.48951260425
0,9161.0,21.0,127.02456778443701,37.61057778240882
0,9651.0,23.0,127.02464330196884,37.609670161795876
0,13194.0,23.0,127.02422910765775,37.60917467723167
0,4742.0,22.0,127.0149067700807,37.60285386552842
0,4550.0,22.0,127.01517218060316,37.6030826256771
0,17971.0,21.0,127.01734803776647,37.60357611899332
0,5417.0,22.0,126.89011925685178,37.48945260463016
0,10735.0,21.0,127.01007398291623,37.60368327338823
0,5158.0,23.0,127.01513359748101,37.60264452139984
0,5926.0,27.0,127.01952874324346,37.60361920956422
0,7163.0,25.0,127.01900597802717,37.60463467937947
0,11882.0,29.0,127.01926028081677,37.603885133212714
0,7735.0,28.0,127.01819165675303,37.60408133038417
0,4624.0,28.0,127.0209575397761,37.60269235158903
0,5733.0,28.0,127.01976523224471,37.603219456124194
0,8788.0,29.0,127.01969526508543,37.60290918149442
0,9556.0,23.0,127.01898410518214,37.60995404957777
0,7794.0,26.0,127.01793231265083,37.60695743790963
0,12424.0,22.0,127.02377606935309,37.61044705972051
0,10848.0,22.0,127.0235655171299,37.61107200135152
0,11882.0,29.0,127.01860701472873,37.60442779867102
0,7109.0,25.0,127.01965638956054,37.60409983897095
0,6364.0,29.0,127.02018943673416,37.60281166741536
0,4614.0,22.0,127.02068004949388,37.603080707103146
0,8919.0,29.0,127.02057990736846,37.60277716912732
0,6145.0,28.0,127.01891594368392,37.60358996097061
0,9367.0,23.0,127.01845478597461,37.610366142315065
0,32887.0,23.0,127.01932923344799,37.609447433643936
0,8307.0,29.0,127.01891779190956,37.60413610666405
0,7444.0,23.0,127.01802711023865,37.61018702243519
0,4966.0,23.0,127.01595711225652,37.60269375643167
0,12253.0,22.0,127.02397991899804,37.609855421570494
0,6497.0,21.0,127.0234381291683,37.61072632952126
0,13608.0,21.0,127.0168753156906,37.604761947913126
0,12536.0,25.0,126.89036509234984,37.48931358613892
0,10096.0,21.0,127.01730715603522,37.604553705074075
0,8793.0,22.0,127.03748740780092,37.5993387253982
0,10104.0,24.0,127.0384354716744,37.59936897817519
0,10104.0,24.0,127.03913725553491,37.598923338740356
0,10104.0,24.0,127.03923515863306,37.599333560415815
0,7493.0,24.0,127.03861946395583,37.59972299364089
0,17673.0,21.0,127.03376434337913,37.59451295475423
0,4870.0,22.0,127.02989027926422,37.59939756963217
0,9381.0,23.0,127.02987354298294,37.59970103962617
0,3780.0,23.0,127.03076658738817,37.59935324197085
0,6317.0,21.0,127.0319360155875,37.59940050425143
0,10220.0,24.0,127.03077924777699,37.59962462877836
0,10073.0,22.0,127.09604210570338,37.507716173762276
0,12531.0,26.0,127.01791204049013,37.60324183130282
0,13561.0,22.0,127.04135336076304,37.596551242667886
0,12376.0,22.0,127.04117431802725,37.59585010312383
0,3865.0,23.0,127.01892875060184,37.60752000479914
0,14480.0,24.0,127.01887217063775,37.607173321271574
0,8799.0,22.0,127.03081270901295,37.598973515702454
0,6325.0,22.0,127.03035949675449,37.59902317046326
0,10226.0,26.0,127.01692389886156,37.607601734489066
0,11668.0,23.0,127.01789607132648,37.607922580415874
0,9387.0,23.0,127.0416394310477,37.59935424334864
0,5377.0,21.0,127.04215407555654,37.59934172323855
0,6262.0,21.0,127.0319424705791,37.59884699914582
0,6899.0,24.0,127.03033853424061,37.59972039781847
0,12531.0,26.0,127.01857286177507,37.60306227652323
0,7028.0,22.0,127.1206764165804,37.50310253032764
0,10224.0,26.0,127.02315121475866,37.598998634681614
0,9307.0,28.0,127.1199689871967,37.50174331228479
0,3145.0,23.0,127.12063343074902,37.50256452601415
0,10574.0,28.0,127.11948179916327,37.5029787283743
0,99828.0,39.0,127.10209292760287,37.517136738975
0,4183.0,28.0,127.1204000575676,37.50234630345207
0,13515.0,28.0,127.12010839022075,37.503014090386195
0,10998.0,23.0,127.01112884019794,37.60350924276578
0,13769.0,21.0,127.01781923069751,37.604848302312796
0,9155.0,22.0,127.01082908570268,37.603867700485736
0,16231.0,21.0,127.01647028774322,37.60432936603604
0,10402.0,21.0,127.01748129293715,37.6040924969055
0,3564.0,22.0,127.01593536095046,37.603022848135666
0,9774.0,23.0,127.01054540943377,37.60339871522067
0,4934.0,22.0,127.01623951191411,37.60287448868519
0,9228.0,28.0,127.1203274583749,37.502016557008325
0,15297.0,26.0,127.0236285349863,37.59967329850361
0,15236.0,26.0,127.02367659309519,37.59919343440265
0,25658.0,21.0,127.01095976378362,37.59531741323211
0,17001.0,29.0,127.01392713787149,37.507728075569425
0,28935.0,23.0,127.02322842417422,37.59832062742177
0,12960.0,21.0,127.14705321691474,37.53357017679698
0,13529.0,25.0,126.96675266235806,37.56515583087498
0,11060.0,27.0,127.08877209984034,37.50875164685001
0,20668.0,26.0,127.02409359666319,37.60014752981464
0,60754.0,23.0,127.02349145223,37.63690574194198
0,49289.0,22.0,127.01452485738201,37.48690667211258
0,8884.0,25.0,126.90643300785698,37.53022429503801
0,13281.0,21.0,127.01004317475464,37.59535746068765
0,17159.0,21.0,127.11874499532283,37.514915983097424
0,12241.0,29.0,127.08703189926757,37.515074723952296
0,11077.0,23.0,127.02498784363576,37.60935499013493
0,9203.0,22.0,126.95570227386648,37.538104640544034
0,31846.0,23.0,127.02666684833737,37.49489555693071
0,12132.0,28.0,127.09336229633904,37.50923567395949
0,14303.0,21.0,126.88942560873002,37.495141590546474
0,15920.0,23.0,127.02440625402178,37.59888717865672
0,23079.0,23.0,127.02465286758584,37.599372245703314
0,8346.0,29.0,127.09321459162287,37.50753381870025
0,25553.0,21.0,126.95308856410753,37.54744298967881
0,16516.0,27.0,126.88440846693578,37.509257793237886
0,25498.0,21.0,126.87617287761121,37.50557699295282
0,9664.0,24.0,126.88117397707997,37.5059349304615
0,12166.0,28.0,127.0899349749666,37.51293354518099
0,6409.0,28.0,127.0922056648571,37.50807843852574
0,340913.0,20.0,126.90372284292494,37.51724046677566
0,52714.0,27.0,126.91855218599062,37.632726930881546
0,44166.0,32.0,126.89147293827614,37.500940826386596
0,10478.0,26.0,127.08720844699553,37.51311324099004
0,12479.0,23.0,127.12718586223936,37.49484673483121
0,21543.0,21.0,127.04365031675658,37.62755024237222
0,10866.0,33.0,127.08534085050738,37.51579556188691
0,16912.0,24.0,127.10572230056064,37.509712449773346
0,120062.0,51.0,126.88831031886282,37.50812509651255
0,4761.0,24.0,127.0405900405347,37.56300010642042
0,22374.0,28.0,126.90646929586076,37.48731141979937
0,10441.0,21.0,127.01943925115535,37.49510207708935
0,5166.0,22.0,127.0354827159693,37.6156177659214
0,9489.0,21.0,127.03613838696344,37.61622636957585
0,6832.0,25.0,126.85814055082706,37.49162536784918
0,8837.0,22.0,127.0357609012401,37.61592845588664
0,9193.0,23.0,126.85669519889476,37.49241742132914
0,8191.0,24.0,126.85735732915211,37.493089701322134
0,4315.0,25.0,126.85858033688915,37.49088862287002
0,6724.0,25.0,126.85805915493569,37.492499822544595
0,10211.0,23.0,127.03602950325762,37.615558373311714
0,8837.0,22.0,127.03564610415931,37.61526012289157
0,10074.0,25.0,126.85910485894631,37.49247381006711
0,13448.0,25.0,126.85974003461537,37.49256263092888
0,5533.0,21.0,126.85724752802405,37.49238650138562
0,8738.0,25.0,126.85696901742423,37.49274308558519
0,9598.0,25.0,126.85688633882636,37.49315483001422
0,8738.0,25.0,126.85772778551126,37.49289207553368
0,4995.0,25.0,126.85758603764016,37.49211612961406
0,13179.0,25.0,126.85805619103935,37.492066830664626
0,13448.0,25.0,126.85866612948112,37.491642082598716
0,13448.0,25.0,126.8585696334978,37.492536181269195
0,13448.0,25.0,126.85917529922423,37.49211168462861
0,6955.0,23.0,126.85838546250943,37.49289176987071
0,4995.0,25.0,126.85884550351273,37.49113245048519
0,9592.0,24.0,126.85929258046886,37.49117945483552
0,7776.0,29.0,127.0911506949637,37.510146753062415
0,5740.0,22.0,127.03583366119041,37.614246893919415
